State,Year,Month,Period,Percent Complete,Percent Pending Investigation,Percent with drugs specified,StateName
RI,2016,July,12 month-ending,,0.03,99.7,Rhode Island
RI,2016,August,12 month-ending,,0.03,99.7,Rhode Island
RI,2016,September,12 month-ending,,0.04,99.39,Rhode Island
RI,2016,October,12 month-ending,,0.05,99.39,Rhode Island
RI,2016,November,12 month-ending,,0.05,99.42,Rhode Island
RI,2016,December,12 month-ending,,0.07,99.71,Rhode Island
RI,2017,January,12 month-ending,,0.07,99.43,Rhode Island
RI,2017,February,12 month-ending,,0.07,99.12,Rhode Island
RI,2017,March,12 month-ending,,0.09,98.55,Rhode Island
RI,2017,April,12 month-ending,,0.08,98.53,Rhode Island
RI,2017,May,12 month-ending,,0.09,98.15,Rhode Island
RI,2017,June,12 month-ending,,0.07,98.12,Rhode Island
RI,2017,July,12 month-ending,,0.07,98.13,Rhode Island
RI,2017,August,12 month-ending,,0.07,98.16,Rhode Island
RI,2017,September,12 month-ending,,0.06,98.48,Rhode Island
RI,2017,October,12 month-ending,,0.05,98.49,Rhode Island
RI,2017,November,12 month-ending,,0.09,98.47,Rhode Island
RI,2017,December,12 month-ending,,0.12,98.49,Rhode Island
RI,2018,January,12 month-ending,100,0.12,98.75,Rhode Island
RI,2018,February,12 month-ending,100,0.12,99.05,Rhode Island
RI,2018,March,12 month-ending,100,0.11,99.68,Rhode Island
RI,2018,April,12 month-ending,100,0.11,99.68,Rhode Island
RI,2018,May,12 month-ending,100,0.1,99.39,Rhode Island
RI,2018,June,12 month-ending,100,0.1,99.1,Rhode Island
RI,2018,July,12 month-ending,100,0.1,98.79,Rhode Island
RI,2018,August,12 month-ending,100,0.1,98.18,Rhode Island
RI,2018,September,12 month-ending,100,0.1,98.17,Rhode Island
RI,2018,October,12 month-ending,100,0.1,98.2,Rhode Island
RI,2018,November,12 month-ending,100,0.06,98.2,Rhode Island
RI,2018,December,12 month-ending,100,0,97.58,Rhode Island
RI,2019,January,12 month-ending,100,0,97.67,Rhode Island
RI,2019,February,12 month-ending,100,0,97.39,Rhode Island
RI,2019,March,12 month-ending,100,0,97.41,Rhode Island
RI,2019,April,12 month-ending,100,0,97.39,Rhode Island
RI,2019,May,12 month-ending,100,0,97.99,Rhode Island
RI,2019,June,12 month-ending,100,0,98.24,Rhode Island
RI,2019,July,12 month-ending,100,0,98.26,Rhode Island
RI,2019,August,12 month-ending,100,0.02,98.83,Rhode Island
RI,2019,September,12 month-ending,100,0.03,98.8,Rhode Island
RI,2019,October,12 month-ending,100,0.09,98.77,Rhode Island
RI,2019,November,12 month-ending,100,0.14,98.43,Rhode Island
RI,2019,December,12 month-ending,100,0.21,99.05,Rhode Island
RI,2020,January,12 month-ending,100,0.21,99.06,Rhode Island
RI,2020,February,12 month-ending,100,0.21,99.39,Rhode Island
RI,2020,March,12 month-ending,100,0.21,99.39,Rhode Island
RI,2020,April,12 month-ending,100,0.21,99.41,Rhode Island
RI,2020,May,12 month-ending,100,0.2,99.42,Rhode Island
RI,2020,June,12 month-ending,100,0.2,99.42,Rhode Island
RI,2020,July,12 month-ending,100,0.2,99.72,Rhode Island
RI,2020,August,12 month-ending,100,0.18,99.47,Rhode Island
RI,2020,September,12 month-ending,100,0.17,99.49,Rhode Island
RI,2020,October,12 month-ending,100,0.12,99.49,Rhode Island
RI,2020,November,12 month-ending,100,0.07,99.75,Rhode Island
RI,2020,December,12 month-ending,100,0.02,99.75,Rhode Island
RI,2021,January,12 month-ending,100,0.03,99.75,Rhode Island
RI,2021,February,12 month-ending,100,0.06,99.75,Rhode Island
RI,2021,March,12 month-ending,100,0.06,99.75,Rhode Island
RI,2021,April,12 month-ending,100,0.08,99.75,Rhode Island
SC,2015,January,12 month-ending,100,0.03,94.51,South Carolina
SC,2015,February,12 month-ending,100,0.03,95.28,South Carolina
SC,2015,March,12 month-ending,100,0.03,95.49,South Carolina
SC,2015,April,12 month-ending,100,0.03,95.77,South Carolina
SC,2015,May,12 month-ending,100,0.04,95.87,South Carolina
SC,2015,June,12 month-ending,100,0.03,96.44,South Carolina
SC,2015,July,12 month-ending,100,0.04,96.97,South Carolina
SC,2015,August,12 month-ending,100,0.04,97.04,South Carolina
SC,2015,September,12 month-ending,100,0.03,97.01,South Carolina
SC,2015,October,12 month-ending,100,0.04,97.05,South Carolina
SC,2015,November,12 month-ending,100,0.05,97.15,South Carolina
SC,2015,December,12 month-ending,100,0.06,97.55,South Carolina
SC,2016,January,12 month-ending,,0.06,97.95,South Carolina
SC,2016,February,12 month-ending,,0.06,97.65,South Carolina
SC,2016,March,12 month-ending,,0.06,97.68,South Carolina
SC,2016,April,12 month-ending,,0.06,97.67,South Carolina
SC,2016,May,12 month-ending,,0.06,97.03,South Carolina
SC,2016,June,12 month-ending,,0.06,96.64,South Carolina
SC,2016,July,12 month-ending,,0.06,96.35,South Carolina
SC,2016,August,12 month-ending,,0.06,96.11,South Carolina
SC,2016,September,12 month-ending,,0.06,95.67,South Carolina
SC,2016,October,12 month-ending,,0.06,95.63,South Carolina
SC,2016,November,12 month-ending,,0.06,95.49,South Carolina
SC,2016,December,12 month-ending,,0.04,95.87,South Carolina
SC,2017,January,12 month-ending,,0.04,95.35,South Carolina
SC,2017,February,12 month-ending,,0.04,95.5,South Carolina
SC,2017,March,12 month-ending,,0.04,95.56,South Carolina
SC,2017,April,12 month-ending,,0.04,95.5,South Carolina
SC,2017,May,12 month-ending,,0.04,96.06,South Carolina
SC,2017,June,12 month-ending,,0.04,96.52,South Carolina
SC,2017,July,12 month-ending,,0.05,96.84,South Carolina
SC,2017,August,12 month-ending,,0.04,96.9,South Carolina
SC,2017,September,12 month-ending,,0.05,97.25,South Carolina
SC,2017,October,12 month-ending,,0.04,97.53,South Carolina
SC,2017,November,12 month-ending,,0.05,97.47,South Carolina
SC,2017,December,12 month-ending,,0.06,97.6,South Carolina
SC,2018,January,12 month-ending,100,0.06,97.89,South Carolina
SC,2018,February,12 month-ending,100,0.06,97.88,South Carolina
SC,2018,March,12 month-ending,100,0.06,98.04,South Carolina
SC,2018,April,12 month-ending,100,0.06,98.2,South Carolina
SC,2018,May,12 month-ending,100,0.06,98.37,South Carolina
SC,2018,June,12 month-ending,100,0.07,98.36,South Carolina
SC,2018,July,12 month-ending,100,0.06,98.39,South Carolina
SC,2018,August,12 month-ending,100,0.06,98.39,South Carolina
SC,2018,September,12 month-ending,100,0.07,98.28,South Carolina
SC,2018,October,12 month-ending,100,0.07,98.21,South Carolina
SC,2018,November,12 month-ending,100,0.07,98.31,South Carolina
SC,2018,December,12 month-ending,100,0.08,98.01,South Carolina
SC,2019,January,12 month-ending,100,0.08,98.12,South Carolina
SC,2019,February,12 month-ending,100,0.08,98.21,South Carolina
SC,2019,March,12 month-ending,100,0.08,98.19,South Carolina
SC,2019,April,12 month-ending,100,0.08,98.04,South Carolina
SC,2019,May,12 month-ending,100,0.08,98.03,South Carolina
SC,2019,June,12 month-ending,100,0.08,98.11,South Carolina
SC,2019,July,12 month-ending,100,0.08,98.11,South Carolina
SC,2019,August,12 month-ending,100,0.08,98.34,South Carolina
SC,2019,September,12 month-ending,100,0.08,98.37,South Carolina
SC,2019,October,12 month-ending,100,0.08,98.56,South Carolina
SC,2019,November,12 month-ending,100,0.08,98.68,South Carolina
SC,2019,December,12 month-ending,100,0.09,99.03,South Carolina
SC,2020,January,12 month-ending,100,0.09,99.04,South Carolina
SC,2020,February,12 month-ending,100,0.09,99.06,South Carolina
SC,2020,March,12 month-ending,100,0.09,98.79,South Carolina
SC,2020,April,12 month-ending,100,0.08,98.85,South Carolina
SC,2020,May,12 month-ending,100,0.07,98.78,South Carolina
SC,2020,June,12 month-ending,100,0.07,98.43,South Carolina
SC,2020,July,12 month-ending,100,0.06,98.31,South Carolina
SC,2020,August,12 month-ending,100,0.06,98.36,South Carolina
SC,2020,September,12 month-ending,100,0.06,98.34,South Carolina
SC,2020,October,12 month-ending,100,0.05,98.31,South Carolina
SC,2020,November,12 month-ending,100,0.04,98.35,South Carolina
SC,2020,December,12 month-ending,100,0.03,98.09,South Carolina
SC,2021,January,12 month-ending,100,0.04,97.98,South Carolina
SC,2021,February,12 month-ending,100,0.05,97.95,South Carolina
SC,2021,March,12 month-ending,100,0.07,98.08,South Carolina
SC,2021,April,12 month-ending,100,0.08,97.89,South Carolina
SD,2015,January,12 month-ending,100,0.04,96.67,South Dakota
SD,2015,February,12 month-ending,100,0.04,94.92,South Dakota
SD,2015,March,12 month-ending,100,0.04,91.8,South Dakota
SD,2015,April,12 month-ending,100,0.05,91.23,South Dakota
SD,2015,May,12 month-ending,100,0.05,90.91,South Dakota
SD,2015,June,12 month-ending,100,0.05,88.14,South Dakota
SD,2015,July,12 month-ending,100,0.06,87.88,South Dakota
SD,2015,August,12 month-ending,100,0.06,87.5,South Dakota
SD,2015,September,12 month-ending,100,0.05,87.1,South Dakota
SD,2015,October,12 month-ending,100,0.04,88.71,South Dakota
SD,2015,November,12 month-ending,100,0.04,85,South Dakota
SD,2015,December,12 month-ending,100,0.04,82.26,South Dakota
SD,2016,January,12 month-ending,,0.03,82.54,South Dakota
SD,2016,February,12 month-ending,,0.03,84.62,South Dakota
SD,2016,March,12 month-ending,,0.03,86.36,South Dakota
SD,2016,April,12 month-ending,,0.03,85.71,South Dakota
SD,2016,May,12 month-ending,,0.03,85.71,South Dakota
SD,2016,June,12 month-ending,,0.03,88.24,South Dakota
SD,2016,July,12 month-ending,,0.01,88.89,South Dakota
SD,2016,August,12 month-ending,,0.03,90.77,South Dakota
SD,2016,September,12 month-ending,,0.03,90,South Dakota
SD,2016,October,12 month-ending,,0.03,89.86,South Dakota
SD,2016,November,12 month-ending,,0.03,92.96,South Dakota
SD,2016,December,12 month-ending,,0.03,95.65,South Dakota
SD,2017,January,12 month-ending,,0.02,93.33,South Dakota
SD,2017,February,12 month-ending,,0.02,93.24,South Dakota
SD,2017,March,12 month-ending,,0.02,94.29,South Dakota
SD,2017,April,12 month-ending,,0.01,95.71,South Dakota
SD,2017,May,12 month-ending,,0.01,96,South Dakota
SD,2017,June,12 month-ending,,0.01,96,South Dakota
SD,2017,July,12 month-ending,,0.01,96,South Dakota
SD,2017,August,12 month-ending,,0,96.05,South Dakota
SD,2017,September,12 month-ending,,0,97.33,South Dakota
SD,2017,October,12 month-ending,,0,97.33,South Dakota
SD,2017,November,12 month-ending,,0.01,97.37,South Dakota
SD,2017,December,12 month-ending,,0.02,97.33,South Dakota
SD,2018,January,12 month-ending,100,0.02,100,South Dakota
SD,2018,February,12 month-ending,100,0.02,100,South Dakota
SD,2018,March,12 month-ending,100,0.02,98.51,South Dakota
SD,2018,April,12 month-ending,100,0.02,96.88,South Dakota
SD,2018,May,12 month-ending,100,0.02,96.72,South Dakota
SD,2018,June,12 month-ending,100,0.02,96.77,South Dakota
SD,2018,July,12 month-ending,100,0.02,96.77,South Dakota
SD,2018,August,12 month-ending,100,0.02,96.55,South Dakota
SD,2018,September,12 month-ending,100,0.02,96.36,South Dakota
SD,2018,October,12 month-ending,100,0.02,96.55,South Dakota
SD,2018,November,12 month-ending,100,0.01,96.36,South Dakota
SD,2018,December,12 month-ending,100,0,96.49,South Dakota
SD,2019,January,12 month-ending,100,0,96.43,South Dakota
SD,2019,February,12 month-ending,100,0,96.88,South Dakota
SD,2019,March,12 month-ending,100,0,98.39,South Dakota
SD,2019,April,12 month-ending,100,0,100,South Dakota
SD,2019,May,12 month-ending,100,0,100,South Dakota
SD,2019,June,12 month-ending,100,0,100,South Dakota
SD,2019,July,12 month-ending,100,0.01,100,South Dakota
SD,2019,August,12 month-ending,100,0.01,100,South Dakota
SD,2019,September,12 month-ending,100,0.02,100,South Dakota
SD,2019,October,12 month-ending,100,0.02,100,South Dakota
SD,2019,November,12 month-ending,100,0.04,100,South Dakota
SD,2019,December,12 month-ending,100,0.04,100,South Dakota
SD,2020,January,12 month-ending,100,0.04,100,South Dakota
SD,2020,February,12 month-ending,100,0.04,100,South Dakota
SD,2020,March,12 month-ending,100,0.04,100,South Dakota
SD,2020,April,12 month-ending,100,0.04,100,South Dakota
SD,2020,May,12 month-ending,100,0.04,100,South Dakota
SD,2020,June,12 month-ending,100,0.04,100,South Dakota
SD,2020,July,12 month-ending,100,0.02,100,South Dakota
SD,2020,August,12 month-ending,100,0.02,100,South Dakota
SD,2020,September,12 month-ending,100,0.02,98.75,South Dakota
SD,2020,October,12 month-ending,100,0.02,98.67,South Dakota
SD,2020,November,12 month-ending,100,0.01,98.57,South Dakota
SD,2020,December,12 month-ending,100,0.01,97.3,South Dakota
SD,2021,January,12 month-ending,100,0.01,97.37,South Dakota
SD,2021,February,12 month-ending,100,0.01,97.53,South Dakota
SD,2021,March,12 month-ending,100,0.01,97.4,South Dakota
SD,2021,April,12 month-ending,100,0.01,97.4,South Dakota
TN,2015,January,12 month-ending,100,0.16,87.65,Tennessee
TN,2015,February,12 month-ending,100,0.17,87.87,Tennessee
TN,2015,March,12 month-ending,100,0.18,89.55,Tennessee
TN,2015,April,12 month-ending,100,0.18,91.01,Tennessee
TN,2015,May,12 month-ending,100,0.18,91.36,Tennessee
TN,2015,June,12 month-ending,100,0.18,90.66,Tennessee
TN,2015,July,12 month-ending,100,0.19,90.76,Tennessee
TN,2015,August,12 month-ending,100,0.2,90.92,Tennessee
TN,2015,September,12 month-ending,100,0.22,90.93,Tennessee
TN,2015,October,12 month-ending,100,0.24,91.18,Tennessee
TN,2015,November,12 month-ending,100,0.25,91.26,Tennessee
TN,2015,December,12 month-ending,100,0.29,91.55,Tennessee
TN,2016,January,12 month-ending,,0.29,92,Tennessee
TN,2016,February,12 month-ending,,0.28,92.48,Tennessee
TN,2016,March,12 month-ending,,0.28,92.14,Tennessee
TN,2016,April,12 month-ending,,0.28,92.05,Tennessee
TN,2016,May,12 month-ending,,0.27,91.87,Tennessee
TN,2016,June,12 month-ending,,0.26,92.41,Tennessee
TN,2016,July,12 month-ending,,0.25,92.27,Tennessee
TN,2016,August,12 month-ending,,0.24,92.08,Tennessee
TN,2016,September,12 month-ending,,0.22,92.05,Tennessee
TN,2016,October,12 month-ending,,0.19,92.01,Tennessee
TN,2016,November,12 month-ending,,0.19,92.27,Tennessee
TN,2016,December,12 month-ending,,0.15,92.27,Tennessee
TN,2017,January,12 month-ending,,0.15,92.27,Tennessee
TN,2017,February,12 month-ending,,0.15,92.55,Tennessee
TN,2017,March,12 month-ending,,0.15,92.61,Tennessee
TN,2017,April,12 month-ending,,0.15,92.69,Tennessee
TN,2017,May,12 month-ending,,0.16,93.09,Tennessee
TN,2017,June,12 month-ending,,0.17,93,Tennessee
TN,2017,July,12 month-ending,,0.18,93.18,Tennessee
TN,2017,August,12 month-ending,,0.2,93.49,Tennessee
TN,2017,September,12 month-ending,,0.22,93.65,Tennessee
TN,2017,October,12 month-ending,,0.25,93.38,Tennessee
TN,2017,November,12 month-ending,,0.25,93.69,Tennessee
TN,2017,December,12 month-ending,,0.25,93.66,Tennessee
TN,2018,January,12 month-ending,100,0.26,93.6,Tennessee
TN,2018,February,12 month-ending,100,0.26,93.36,Tennessee
TN,2018,March,12 month-ending,100,0.28,93.56,Tennessee
TN,2018,April,12 month-ending,100,0.28,93.51,Tennessee
TN,2018,May,12 month-ending,100,0.29,93.45,Tennessee
TN,2018,June,12 month-ending,100,0.29,93.48,Tennessee
TN,2018,July,12 month-ending,100,0.32,93.7,Tennessee
TN,2018,August,12 month-ending,100,0.33,93.95,Tennessee
TN,2018,September,12 month-ending,100,0.36,94.37,Tennessee
TN,2018,October,12 month-ending,100,0.37,94.99,Tennessee
TN,2018,November,12 month-ending,100,0.39,95.03,Tennessee
TN,2018,December,12 month-ending,100,0.44,94.88,Tennessee
TN,2019,January,12 month-ending,100,0.44,95.37,Tennessee
TN,2019,February,12 month-ending,100,0.44,95.7,Tennessee
TN,2019,March,12 month-ending,100,0.44,95.96,Tennessee
TN,2019,April,12 month-ending,100,0.42,96.06,Tennessee
TN,2019,May,12 month-ending,100,0.4,96.41,Tennessee
TN,2019,June,12 month-ending,100,0.39,96.54,Tennessee
TN,2019,July,12 month-ending,100,0.36,96.73,Tennessee
TN,2019,August,12 month-ending,100,0.33,96.55,Tennessee
TN,2019,September,12 month-ending,100,0.28,96.56,Tennessee
TN,2019,October,12 month-ending,100,0.25,96.3,Tennessee
TN,2019,November,12 month-ending,100,0.22,96.36,Tennessee
TN,2019,December,12 month-ending,100,0.16,96.54,Tennessee
TN,2020,January,12 month-ending,100,0.15,96.3,Tennessee
TN,2020,February,12 month-ending,100,0.15,96.19,Tennessee
TN,2020,March,12 month-ending,100,0.14,95.91,Tennessee
TN,2020,April,12 month-ending,100,0.14,96.26,Tennessee
TN,2020,May,12 month-ending,100,0.14,95.99,Tennessee
TN,2020,June,12 month-ending,100,0.14,96.13,Tennessee
TN,2020,July,12 month-ending,100,0.15,95.86,Tennessee
TN,2020,August,12 month-ending,100,0.16,95.9,Tennessee
TN,2020,September,12 month-ending,100,0.17,95.71,Tennessee
TN,2020,October,12 month-ending,100,0.16,95.73,Tennessee
TN,2020,November,12 month-ending,100,0.15,95.77,Tennessee
TN,2020,December,12 month-ending,100,0.16,95.83,Tennessee
TN,2021,January,12 month-ending,100,0.17,95.64,Tennessee
TN,2021,February,12 month-ending,100,0.17,95.72,Tennessee
TN,2021,March,12 month-ending,100,0.2,95.6,Tennessee
TN,2021,April,12 month-ending,100,0.23,95.48,Tennessee
TX,2015,January,12 month-ending,100,0.18,76.45,Texas
TX,2015,February,12 month-ending,100,0.19,77.02,Texas
TX,2015,March,12 month-ending,100,0.18,77.67,Texas
TX,2015,April,12 month-ending,100,0.18,78.48,Texas
TX,2015,May,12 month-ending,100,0.18,79.95,Texas
TX,2015,June,12 month-ending,100,0.17,80.61,Texas
TX,2015,July,12 month-ending,100,0.17,80.89,Texas
TX,2015,August,12 month-ending,100,0.17,80.93,Texas
TX,2015,September,12 month-ending,100,0.18,81.84,Texas
TX,2015,October,12 month-ending,100,0.17,82.63,Texas
TX,2015,November,12 month-ending,100,0.17,82.94,Texas
TX,2015,December,12 month-ending,100,0.18,83.95,Texas
TX,2016,January,12 month-ending,,0.17,84.69,Texas
TX,2016,February,12 month-ending,,0.17,84.91,Texas
TX,2016,March,12 month-ending,,0.17,85.26,Texas
TX,2016,April,12 month-ending,,0.18,85.47,Texas
TX,2016,May,12 month-ending,,0.18,85.24,Texas
TX,2016,June,12 month-ending,,0.18,85.43,Texas
TX,2016,July,12 month-ending,,0.17,86.09,Texas
TX,2016,August,12 month-ending,,0.18,86.43,Texas
TX,2016,September,12 month-ending,,0.18,86.68,Texas
TX,2016,October,12 month-ending,,0.18,86.69,Texas
TX,2016,November,12 month-ending,,0.17,86.84,Texas
TX,2016,December,12 month-ending,,0.17,86.7,Texas
TX,2017,January,12 month-ending,,0.17,86.73,Texas
TX,2017,February,12 month-ending,,0.16,87.17,Texas
TX,2017,March,12 month-ending,,0.16,87.38,Texas
TX,2017,April,12 month-ending,,0.15,87.59,Texas
TX,2017,May,12 month-ending,,0.14,87.81,Texas
TX,2017,June,12 month-ending,,0.13,87.89,Texas
TX,2017,July,12 month-ending,,0.13,87.77,Texas
TX,2017,August,12 month-ending,,0.12,88.06,Texas
TX,2017,September,12 month-ending,,0.11,87.9,Texas
TX,2017,October,12 month-ending,,0.1,88.43,Texas
TX,2017,November,12 month-ending,,0.09,88.73,Texas
TX,2017,December,12 month-ending,,0.07,88.88,Texas
TX,2018,January,12 month-ending,100,0.08,88.89,Texas
TX,2018,February,12 month-ending,100,0.09,88.89,Texas
TX,2018,March,12 month-ending,100,0.1,88.58,Texas
TX,2018,April,12 month-ending,100,0.11,88.66,Texas
TX,2018,May,12 month-ending,100,0.12,88.65,Texas
TX,2018,June,12 month-ending,100,0.14,89.09,Texas
TX,2018,July,12 month-ending,100,0.14,89.48,Texas
TX,2018,August,12 month-ending,100,0.15,89.79,Texas
TX,2018,September,12 month-ending,100,0.16,90.21,Texas
TX,2018,October,12 month-ending,100,0.17,89.86,Texas
TX,2018,November,12 month-ending,100,0.19,89.8,Texas
TX,2018,December,12 month-ending,100,0.21,89.84,Texas
TX,2019,January,12 month-ending,100,0.21,90.2,Texas
TX,2019,February,12 month-ending,100,0.22,90.32,Texas
TX,2019,March,12 month-ending,100,0.22,91.03,Texas
TX,2019,April,12 month-ending,100,0.21,91.39,Texas
TX,2019,May,12 month-ending,100,0.2,91.61,Texas
TX,2019,June,12 month-ending,100,0.2,91.43,Texas
TX,2019,July,12 month-ending,100,0.2,91.88,Texas
TX,2019,August,12 month-ending,100,0.2,91.67,Texas
TX,2019,September,12 month-ending,100,0.2,91.61,Texas
TX,2019,October,12 month-ending,100,0.2,92.11,Texas
TX,2019,November,12 month-ending,100,0.19,92.33,Texas
TX,2019,December,12 month-ending,100,0.18,92.73,Texas
TX,2020,January,12 month-ending,100,0.18,92.91,Texas
TX,2020,February,12 month-ending,100,0.17,92.97,Texas
TX,2020,March,12 month-ending,100,0.16,92.8,Texas
TX,2020,April,12 month-ending,100,0.15,92.83,Texas
TX,2020,May,12 month-ending,100,0.15,92.85,Texas
TX,2020,June,12 month-ending,100,0.15,92.78,Texas
TX,2020,July,12 month-ending,100,0.14,92.76,Texas
TX,2020,August,12 month-ending,100,0.13,92.98,Texas
TX,2020,September,12 month-ending,100,0.13,92.98,Texas
TX,2020,October,12 month-ending,100,0.13,93.05,Texas
TX,2020,November,12 month-ending,100,0.13,93.11,Texas
TX,2020,December,12 month-ending,100,0.13,93.21,Texas
TX,2021,January,12 month-ending,100,0.13,93.23,Texas
TX,2021,February,12 month-ending,100,0.15,93.17,Texas
TX,2021,March,12 month-ending,100,0.17,93.25,Texas
TX,2021,April,12 month-ending,100,0.2,93.62,Texas
US,2015,January,12 month-ending,100,0.14,80.88,United States
US,2015,February,12 month-ending,100,0.15,81.17,United States
US,2015,March,12 month-ending,100,0.15,81.32,United States
US,2015,April,12 month-ending,100,0.15,81.73,United States
US,2015,May,12 month-ending,100,0.15,82,United States
US,2015,June,12 month-ending,100,0.15,82.19,United States
US,2015,July,12 month-ending,100,0.15,82.24,United States
US,2015,August,12 month-ending,100,0.15,82.39,United States
US,2015,September,12 month-ending,100,0.15,82.58,United States
US,2015,October,12 month-ending,100,0.15,82.77,United States
US,2015,November,12 month-ending,100,0.15,82.9,United States
US,2015,December,12 month-ending,100,0.15,83.08,United States
US,2016,January,12 month-ending,,0.15,83.33,United States
US,2016,February,12 month-ending,,0.15,83.43,United States
US,2016,March,12 month-ending,,0.15,83.61,United States
US,2016,April,12 month-ending,,0.15,83.83,United States
US,2016,May,12 month-ending,,0.15,84.1,United States
US,2016,June,12 month-ending,,0.15,84.31,United States
US,2016,July,12 month-ending,,0.16,84.59,United States
US,2016,August,12 month-ending,,0.16,84.87,United States
US,2016,September,12 month-ending,,0.16,84.99,United States
US,2016,October,12 month-ending,,0.17,85.11,United States
US,2016,November,12 month-ending,,0.17,85.28,United States
US,2016,December,12 month-ending,,0.17,85.44,United States
US,2017,January,12 month-ending,,0.16,85.56,United States
US,2017,February,12 month-ending,,0.16,85.85,United States
US,2017,March,12 month-ending,,0.16,86.06,United States
US,2017,April,12 month-ending,,0.16,86.16,United States
US,2017,May,12 month-ending,,0.16,86.28,United States
US,2017,June,12 month-ending,,0.16,86.48,United States
US,2017,July,12 month-ending,,0.16,86.64,United States
US,2017,August,12 month-ending,,0.15,86.78,United States
US,2017,September,12 month-ending,,0.15,86.96,United States
US,2017,October,12 month-ending,,0.15,87.2,United States
US,2017,November,12 month-ending,,0.15,87.37,United States
US,2017,December,12 month-ending,,0.14,87.6,United States
US,2018,January,12 month-ending,100,0.14,88.03,United States
US,2018,February,12 month-ending,100,0.14,88.3,United States
US,2018,March,12 month-ending,100,0.14,88.72,United States
US,2018,April,12 month-ending,100,0.14,89.13,United States
US,2018,May,12 month-ending,100,0.15,89.54,United States
US,2018,June,12 month-ending,100,0.14,89.9,United States
US,2018,July,12 month-ending,100,0.14,90.32,United States
US,2018,August,12 month-ending,100,0.14,90.69,United States
US,2018,September,12 month-ending,100,0.14,90.99,United States
US,2018,October,12 month-ending,100,0.14,91.29,United States
US,2018,November,12 month-ending,100,0.14,91.65,United States
US,2018,December,12 month-ending,100,0.14,91.94,United States
US,2019,January,12 month-ending,100,0.15,92.08,United States
US,2019,February,12 month-ending,100,0.15,92.22,United States
US,2019,March,12 month-ending,100,0.15,92.37,United States
US,2019,April,12 month-ending,100,0.15,92.47,United States
US,2019,May,12 month-ending,100,0.15,92.57,United States
US,2019,June,12 month-ending,100,0.15,92.74,United States
US,2019,July,12 month-ending,100,0.15,92.92,United States
US,2019,August,12 month-ending,100,0.15,93,United States
US,2019,September,12 month-ending,100,0.15,93.21,United States
US,2019,October,12 month-ending,100,0.15,93.4,United States
US,2019,November,12 month-ending,100,0.15,93.52,United States
US,2019,December,12 month-ending,100,0.16,93.72,United States
US,2020,January,12 month-ending,100,0.16,93.8,United States
US,2020,February,12 month-ending,100,0.15,93.9,United States
US,2020,March,12 month-ending,100,0.15,93.97,United States
US,2020,April,12 month-ending,100,0.14,94.12,United States
US,2020,May,12 month-ending,100,0.14,94.16,United States
US,2020,June,12 month-ending,100,0.14,94.16,United States
US,2020,July,12 month-ending,100,0.14,94.15,United States
US,2020,August,12 month-ending,100,0.13,94.27,United States
US,2020,September,12 month-ending,100,0.13,94.27,United States
US,2020,October,12 month-ending,100,0.13,94.26,United States
US,2020,November,12 month-ending,100,0.12,94.33,United States
US,2020,December,12 month-ending,99.9,0.12,94.34,United States
US,2021,January,12 month-ending,100,0.13,94.36,United States
US,2021,February,12 month-ending,100,0.15,94.37,United States
US,2021,March,12 month-ending,100,0.18,94.43,United States
US,2021,April,12 month-ending,100,0.23,94.44,United States
UT,2015,January,12 month-ending,100,0.34,98.38,Utah
UT,2015,February,12 month-ending,100,0.34,98.35,Utah
UT,2015,March,12 month-ending,100,0.32,98.18,Utah
UT,2015,April,12 month-ending,100,0.31,98.05,Utah
UT,2015,May,12 month-ending,100,0.32,97.83,Utah
UT,2015,June,12 month-ending,100,0.34,97.68,Utah
UT,2015,July,12 month-ending,100,0.34,97.65,Utah
UT,2015,August,12 month-ending,100,0.3,97.69,Utah
UT,2015,September,12 month-ending,100,0.27,97.91,Utah
UT,2015,October,12 month-ending,100,0.3,97.71,Utah
UT,2015,November,12 month-ending,100,0.29,98.17,Utah
UT,2015,December,12 month-ending,100,0.32,97.84,Utah
UT,2016,January,12 month-ending,,0.34,97.77,Utah
UT,2016,February,12 month-ending,,0.38,97.53,Utah
UT,2016,March,12 month-ending,,0.42,96.48,Utah
UT,2016,April,12 month-ending,,0.48,96.04,Utah
UT,2016,May,12 month-ending,,0.5,95.95,Utah
UT,2016,June,12 month-ending,,0.52,95.8,Utah
UT,2016,July,12 month-ending,,0.57,95.94,Utah
UT,2016,August,12 month-ending,,0.62,95.82,Utah
UT,2016,September,12 month-ending,,0.72,95.24,Utah
UT,2016,October,12 month-ending,,0.83,95.31,Utah
UT,2016,November,12 month-ending,,0.9,95.2,Utah
UT,2016,December,12 month-ending,,0.91,94.92,Utah
UT,2017,January,12 month-ending,,0.9,94.54,Utah
UT,2017,February,12 month-ending,,0.88,94.71,Utah
UT,2017,March,12 month-ending,,0.87,95.33,Utah
UT,2017,April,12 month-ending,,0.81,95.96,Utah
UT,2017,May,12 month-ending,,0.79,96.24,Utah
UT,2017,June,12 month-ending,,0.77,96.58,Utah
UT,2017,July,12 month-ending,,0.74,96.61,Utah
UT,2017,August,12 month-ending,,0.7,96.75,Utah
UT,2017,September,12 month-ending,,0.59,97.24,Utah
UT,2017,October,12 month-ending,,0.45,97.39,Utah
UT,2017,November,12 month-ending,,0.35,97.28,Utah
